"student_user_No","성별","지역","학교넘버","학교","학년","등급","수학점수"
75643,"F","부산광역시",476,"부흥중학교",477,473,55
19755,"F","대전광역시",726,"대전송촌중학교",478,472,NA
75122,"F","서울특별시",327,"예원학교",477,472,9
76688,"F","경기도",9997,"수주중학교",478,471,NA
75657,"F","경기도",7758,"금광초등학교",7,473,4
6149,"F","경상남도",746,"세종고등학교",48,467,32
67616,"F","충청남도",7139,"홍성고등학교",48,465,76
76694,"F","부산광역시",62,"사직고등학교",48,463,NA
7672,"F","경기도",2585,"인계초등학교",7,472,95
76691,"M","충청남도",1994,"공주고등학교",481,466,4
767,"M","경상북도",7639,"신라공업고등학교",48,464,96
76697,"F","전라남도",4758,"사창초등학교",7,471,1
76695,"M","경기도",824,"매원중학교",477,472,82
76699,"F","경상남도",678,"어방초등학교",7,472,88
76397,"F","충청남도",214,"신평중학교",479,472,1
76672,"F","경기도",1597,"호매실중학교",478,472,65
73859,"F","인천광역시",9438,"부개고등학교",481,463,75
76685,"F","충청북도",1133,"매괴여자중학교",478,473,3
6193,"M","경기도",7943,"장기고등학교",48,464,94
76661,"M","대구광역시",835,"불로중학교",479,471,1
6269,"M","경상남도",746,"세종고등학교",481,464,NA
75494,"M","경상북도",2752,"신라중학교",478,472,97
63615,"F","경기도",1191,"성포고등학교",48,464,78
76679,"F","",21,"기타",481,467,43
76683,"F","충청남도",9633,"서산여자중학교",477,472,85
21331,"F","서울특별시",9798,"명덕여자고등학교",481,466,NA
5836,"M","경기도",1176,"주엽고등학교",48,463,89
76675,"M","광주광역시",1443,"호남삼육고등학교",48,464,71
74488,"F","서울특별시",229,"신수중학교",479,472,1
29479,"M","인천광역시",9563,"작전고등학교",48,466,NA
61251,"F","서울특별시",7838,"강남중학교",478,472,NA
7465,"F","부산광역시",11936,"금샘초등학교",7,473,9
76682,"F","광주광역시",9159,"광주동성여자중학교",479,472,73
1483,"F","서울특별시",3,"가원중학교",477,472,NA
76678,"M","서울특별시",1192,"한국삼육고등학교",48,466,5
29778,"F","서울특별시",9347,"휘경중학교",479,471,NA
75557,"F","경상남도",1249,"회화중학교",477,471,1
76674,"F","강원도",7599,"가곡고등학교",481,469,7
72924,"F","경상남도",384,"옥포중학교",478,472,61
76671,"F","경기도",979,"광주광남중학교",478,471,92
76666,"F","경기도",167,"효자중학교",477,472,6
75983,"M","강원도",869,"동해광희고등학교",48,463,NA
76656,"F","",21,"기타",477,473,NA
76653,"M","경기도",643,"상일고등학교",481,465,63
5484,"F","",21,"기타",481,464,NA
76629,"F","전라북도",2186,"삼례여자중학교",478,472,1
7663,"F","전라북도",8759,"익산부천중학교",479,473,29
75986,"F","경상북도",2786,"영천여자중학교",478,473,23
73899,"M","",21,"기타",482,464,96
76585,"F","",21,"기타",698,472,75
7662,"F","서울특별시",396,"동명여자고등학교",48,466,55
76622,"F","인천광역시",65,"인천가좌여자중학교",478,472,51
76618,"F","",21,"기타",48,462,NA
4497,"F","경기도",16,"소명여자중학교",477,473,NA
7661,"F","경기도",8722,"수택고등학교",481,464,86
75878,"F","서울특별시",7619,"영동일고등학교",481,465,64
75927,"F","",21,"기타",481,463,8
76593,"F","경상남도",371,"양산중앙중학교",479,472,89
76154,"M","경기도",787,"용인신촌중학교",478,472,8
76599,"F","서울특별시",116,"잠실여자고등학교",481,463,84
76595,"F","대전광역시",1887,"대전장대중학교",479,472,1
7659,"F","경상북도",2894,"화랑중학교",478,472,39
66457,"M","",21,"기타",477,472,8
75767,"F","경상북도",8643,"상모중학교",478,473,35
772,"F","경기도",825,"도농고등학교",48,462,9
71613,"M","경기도",1458,"효원고등학교",481,464,88
76582,"F","인천광역시",9186,"인천청람중학교",477,471,NA
3557,"M","",21,"기타",484,466,NA
53381,"F","",21,"기타",479,473,2
7963,"F","전라북도",3274,"전북중학교",478,473,3
65169,"F","경기도",962,"석우중학교",477,472,5
76559,"F","서울특별시",1539,"대일외국어고등학교",481,465,82
72233,"M","경상북도",811,"구미고등학교",481,465,8
75596,"M","인천광역시",8339,"대인고등학교",48,464,71
74388,"F","경기도",11961,"고현초등학교",7,472,85
696,"F","경기도",1314,"태장고등학교",481,463,NA
76564,"M","충청남도",116,"서야고등학교",48,468,15
67836,"F","경기도",9945,"매원고등학교",481,463,92
71196,"F","서울특별시",7885,"방화중학교",479,472,75
76554,"M","대구광역시",1264,"청구고등학교",48,464,77
74416,"F","경상북도",5484,"영주초등학교",699,471,95
76566,"F","서울특별시",86,"구로중학교",478,472,22
76565,"M","경기도",9262,"태성고등학교",48,464,75
76185,"F","충청북도",1877,"진천여자중학교",478,473,5
7656,"M","",21,"기타",484,47,NA
4963,"F","부산광역시",418,"대천리중학교",477,472,97
76556,"F","부산광역시",7442,"가락초등학교",7,472,97
75797,"M","경상남도",2921,"계룡중학교",479,471,92
76555,"F","제주특별자치도",3193,"서귀중앙여자중학교",478,471,NA
5293,"M","전라남도",9861,"문향고등학교",48,465,NA
76548,"F","대구광역시",85,"성지중학교",478,472,5
76545,"F","광주광역시",984,"금구중학교",478,472,15
7654,"F","서울특별시",812,"숭의여자고등학교",481,464,NA
7564,"M","",21,"기타",48,466,48
56829,"F","",21,"기타",48,465,72
76543,"M","경상북도",2855,"천생중학교",478,471,93
76541,"F","서울특별시",1415,"혜화여자고등학교",48,465,58
74651,"F","전라북도",2263,"전주서곡중학교",477,472,88
114,"F","",21,"기타",481,463,NA
5712,"F","경상남도",8237,"양산여자고등학교",48,464,NA
75457,"M","인천광역시",117,"인천하이텍고등학교",481,47,5
76241,"F","경상북도",261,"경주여자중학교",477,472,86
52353,"M","경상북도",8593,"안강중학교",478,472,65
63473,"F","대전광역시",1262,"대전가오고등학교",48,464,85
7414,"F","대전광역시",7655,"대전지족중학교",478,473,53
71397,"F","대구광역시",3286,"월암중학교",477,472,98
764,"M","서울특별시",171,"구로고등학교",481,463,79
51879,"F","",21,"기타",481,469,NA
41758,"F","광주광역시",7259,"보문고등학교",481,463,NA
7442,"F","경기도",866,"안양여자고등학교",48,466,NA
5933,"F","",21,"기타",48,466,7
64581,"F","",21,"기타",48,464,88
76519,"F","경상북도",3295,"포항포은중학교",478,472,86
76518,"F","경기도",8277,"퇴계원고등학교",48,466,4
76513,"M","충청남도",9284,"서령중학교",478,473,29
76515,"F","서울특별시",991,"용화여자고등학교",481,466,43
76113,"F","서울특별시",885,"상계중학교",477,473,5
76512,"F","경기도",451,"명문고등학교",481,462,NA
72526,"M","경기도",86,"안산강서고등학교",48,465,68
75994,"F","경기도",2384,"판곡고등학교",481,465,7
74268,"F","인천광역시",7611,"인화여자고등학교",481,465,58
76511,"F","서울특별시",934,"영신여자고등학교",481,464,68
7135,"F","충청남도",114,"공주금성여자고등학교",48,464,83
76145,"F","서울특별시",9198,"신도림고등학교",48,464,6
7657,"F","인천광역시",9561,"제물포여자중학교",478,472,72
76499,"F","경기도",754,"소명여자고등학교",481,465,NA
76488,"M","경기도",1198,"화성반월중학교",478,472,1
76498,"F","경상남도",734,"연초고등학교",48,467,28
76492,"M","인천광역시",9337,"인천동방중학교",478,472,8
76411,"M","경기도",7894,"시온고등학교",48,468,32
13185,"M","경기도",8678,"청북고등학교",48,464,NA
57325,"F","부산광역시",9837,"만덕중학교",478,472,NA
76313,"F","인천광역시",8819,"인천예일고등학교",48,466,5
76463,"M","서울특별시",8415,"중평중학교",479,472,95
75371,"F","경기도",2844,"송양고등학교",48,465,57
76263,"F","충청남도",1957,"대천여자중학교",479,472,89
65958,"F","",21,"기타",484,462,NA
7672,"F","경상북도",3295,"포항포은중학교",478,472,86
76325,"F","서울특별시",456,"명지고등학교",48,466,45
76469,"F","대전광역시",1868,"대전신일여자고등학교",481,466,97
7646,"M","부산광역시",7628,"대천중학교",479,473,88
7684,"F","서울특별시",743,"목동고등학교",481,464,8
647,"F","경기도",591,"분당영덕여자고등학교",48,464,85
7643,"F","",21,"기타",477,472,NA
76445,"F","부산광역시",8483,"남성여자고등학교",48,462,49
6718,"F","",21,"기타",48,465,46
76456,"F","경기도",3269,"상하중학교",479,471,98
76457,"F","경상남도",734,"연초고등학교",48,466,3
76451,"M","경기도",29,"범계초등학교",7,472,1
7645,"F","서울특별시",739,"동일여자고등학교",481,463,83
1345,"M","서울특별시",838,"서울공업고등학교",481,464,NA
76353,"F","경기도",8166,"한빛중학교",478,473,55
7523,"F","인천광역시",582,"부평여자고등학교",481,464,72
76443,"F","경기도",199,"삼괴고등학교",48,462,76
7649,"F","서울특별시",7838,"강남중학교",478,471,NA
73245,"F","",21,"기타",699,471,1
76439,"F","대전광역시",7524,"우송고등학교",48,463,91
76442,"F","",21,"기타",479,472,1
4834,"F","경상북도",175,"구미여자고등학교",48,465,58
25844,"F","서울특별시",992,"풍문여자고등학교",48,466,NA
45888,"M","대구광역시",1264,"청구고등학교",481,47,1
1385,"F","대구광역시",972,"송현여자고등학교",48,465,NA
56923,"M","서울특별시",1296,"충암고등학교",48,464,NA
71443,"M","서울특별시",17,"명일중학교",478,473,4
76433,"F","서울특별시",456,"명지고등학교",48,465,56
7416,"F","부산광역시",7717,"해연중학교",479,472,9
7797,"M","서울특별시",355,"하계중학교",479,471,99
7643,"F","서울특별시",1553,"신광여자고등학교",48,465,7
76428,"F","서울특별시",9798,"명덕여자고등학교",481,467,NA
12921,"M","울산광역시",867,"방어진고등학교",481,464,NA
76424,"M","",21,"기타",484,465,NA
7581,"F","대전광역시",129,"충남여자고등학교",481,463,58
76417,"F","서울특별시",7413,"공항고등학교",48,464,8
62577,"M","서울특별시",918,"영동고등학교",484,464,9
76387,"F","광주광역시",6454,"본촌초등학교",7,471,55
7623,"F","전라북도",954,"부안여자고등학교",481,464,7
7647,"F","서울특별시",28,"숙명여자중학교",478,472,95
7646,"M","서울특별시",7826,"신일고등학교",48,462,93
73428,"F","대구광역시",7869,"학산중학교",478,471,1
62316,"F","",21,"기타",477,472,92
7644,"F","전라남도",7941,"여수삼일중학교",479,472,94
33319,"M","경기도",1383,"고색고등학교",481,464,NA
76388,"F","충청남도",893,"천안신방중학교",477,472,1
73954,"F","",21,"기타",7,472,85
76289,"F","경기도",9187,"운중중학교",477,472,75
76395,"F","세종특별자치시",857,"도담고등학교",48,466,6
2832,"M","인천광역시",9669,"만수중학교",478,471,NA
76393,"F","경상남도",734,"연초고등학교",48,467,23
7764,"M","서울특별시",1985,"서울금융고등학교",48,466,21
63567,"F","충청남도",1949,"논산여자중학교",478,472,85
7577,"F","경기도",1231,"병점중학교",478,473,48
34933,"F","경기도",197,"일산동고등학교",481,465,NA
76382,"M","서울특별시",7838,"강남중학교",478,471,NA
76375,"M","경상남도",2916,"경상대학교사범대학부설중학교",478,471,1
75127,"F","서울특별시",15,"서울녹번초등학교",7,472,1
76374,"F","",21,"기타",48,466,NA
65656,"M","충청북도",9828,"청원고등학교",48,463,9
76371,"F","울산광역시",93,"울산강남중학교",479,471,NA
53561,"F","울산광역시",7458,"호계고등학교",48,464,NA
76285,"M","강원도",116,"원주삼육중학교",478,471,1
76368,"M","제주특별자치도",1882,"제주제일중학교",478,473,5
7361,"M","서울특별시",9139,"강북중학교",478,472,67
76363,"F","서울특별시",1414,"혜원여자고등학교",48,465,48
6984,"F","충청남도",232,"온양여자중학교",477,471,97
7442,"F","광주광역시",9811,"대광여자고등학교",48,464,56
2583,"F","대구광역시",62,"경북여자고등학교",48,465,NA
5421,"F","",21,"기타",48,465,56
5793,"F","서울특별시",8429,"서울예술고등학교",48,465,NA
73372,"F","대구광역시",813,"대구중학교",478,472,85
61759,"F","경기도",7647,"매향중학교",479,472,86
76352,"F","강원도",1293,"영동초등학교",7,473,8
75771,"M","충청북도",184,"덕산중학교",477,472,75
76351,"F","경기도",7171,"철산초등학교",698,473,1
76341,"F","충청남도",9792,"금산동중학교",479,473,NA
75827,"F","부산광역시",792,"부산대학교사범대학부설고등학교",48,465,56
76314,"F","충청남도",283,"천안쌍용중학교",478,472,85
7636,"F","경기도",1472,"의정부서중학교",477,471,1
75982,"M","부산광역시",8143,"영남중학교",478,472,7
6872,"F","경상북도",7697,"영일중학교",478,472,92
7633,"M","서울특별시",9716,"오금고등학교",48,464,75
18235,"M","서울특별시",364,"한울중학교",477,471,NA
75772,"F","",21,"기타",481,467,3
76331,"F","대전광역시",817,"대전글꽃중학교",477,472,75
1728,"F","",21,"기타",484,464,NA
6947,"F","부산광역시",48,"남천중학교",478,473,5
76281,"M","전라북도",9944,"배영고등학교",48,468,38
4374,"F","",21,"기타",477,472,85
73125,"M","경기도",7538,"용동중학교",478,472,75
76235,"M","광주광역시",725,"서강고등학교",481,464,7
2521,"F","부산광역시",48,"남천중학교",478,473,NA
7637,"F","서울특별시",129,"서울신남초등학교",698,471,1
76293,"F","충청남도",9819,"호서고등학교",481,463,9
63826,"M","",21,"기타",48,467,NA
7595,"F","서울특별시",69,"대방중학교",478,473,58
7628,"F","경기도",7496,"동탄국제고등학교",479,471,1
76274,"F","부산광역시",792,"부산대학교사범대학부설고등학교",481,466,68
76273,"F","전라남도",1968,"성지송학중학교",478,471,97
75891,"F","",21,"기타",477,471,86
76267,"F","강원도",8126,"묵호고등학교",48,465,65
629,"F","서울특별시",236,"서울삼전초등학교",7,472,NA
47533,"F","광주광역시",7986,"정광고등학교",481,462,86
76258,"F","대구광역시",1438,"대구학남초등학교",7,472,69
74147,"F","경상남도",2984,"마산제일여자중학교",477,472,82
68412,"F","광주광역시",9521,"산정중학교",478,473,62
69837,"F","경상남도",37,"양산여자중학교",477,472,67
76248,"F","서울특별시",1348,"한성여자고등학교",48,463,97
71533,"F","인천광역시",665,"인천정각중학교",478,473,22
27274,"F","울산광역시",616,"삼산고등학교",48,466,NA
7671,"F","대구광역시",1275,"대구효명초등학교",699,472,46
